text,start,stop
LINAN CHEN: Hi.,00:00:07.025,00:00:07.650
Welcome back to recitation.,00:00:07.650,00:00:09.790
"In the lecture, you've learned
eigenvalues and eigenvectors",00:00:09.790,00:00:12.960
of a matrix.,00:00:12.960,00:00:14.170
"One of the many important
applications of them",00:00:14.170,00:00:17.250
"is solving a higher-order
linear differential equation",00:00:17.250,00:00:20.720
with constant coefficients.,00:00:20.720,00:00:22.760
"A typical example is like what
I've written on the board here.",00:00:22.760,00:00:27.340
"y is a function of t,
and y and its derivatives",00:00:27.340,00:00:32.250
satisfy this equation.,00:00:32.250,00:00:34.510
"As you can see, it involves
y, y prime, and all the way",00:00:34.510,00:00:38.830
to its third derivative.,00:00:38.830,00:00:41.370
"So our first goal is to solve
this differential equation",00:00:41.370,00:00:45.700
"for its general solution
using the method of matrix.",00:00:45.700,00:00:50.440
"So the very first
thing that we should do",00:00:50.440,00:00:52.830
"is to find out which matrix
we should be working with.",00:00:52.830,00:00:56.640
"So after that, we also
want to say something about",00:00:56.640,00:01:01.380
"the explanation of
this matrix A*t.",00:01:01.380,00:01:05.030
"We want to find out the
first column of this matrix",00:01:05.030,00:01:08.570
exponential.,00:01:08.570,00:01:10.750
"Why don't you hit the pause
now, and try to write down",00:01:10.750,00:01:13.940
this matrix A by yourself.,00:01:13.940,00:01:16.420
"But before you continue,
make sure you come back",00:01:16.420,00:01:19.270
"to this video and
check with me you've",00:01:19.270,00:01:21.370
"got the correct A. I'll
see you in a while.",00:01:21.370,00:01:23.850
"OK, let's work together
to transform this problem",00:01:33.940,00:01:37.950
into linear algebra.,00:01:37.950,00:01:40.220
"The idea is to put
y double prime,",00:01:40.220,00:01:48.770
"y prime, and y
together as a vector.",00:01:48.770,00:01:55.560
And let me call this vector u.,00:01:55.560,00:01:58.180
"So of course, vector u
is also a function in t.",00:01:58.180,00:02:07.420
So this is vector u.,00:02:07.420,00:02:09.720
"If this is u, what's
going to be u prime?",00:02:09.720,00:02:12.790
"OK, u prime is going to
be-- so I take derivative",00:02:12.790,00:02:18.350
"of every coordinate here that's
going to be y triple prime,",00:02:18.350,00:02:23.930
"y double prime, and y prime.",00:02:23.930,00:02:27.170
So this is our u prime t.,00:02:27.170,00:02:31.580
"And my goal is to write
u prime as a matrix,",00:02:34.210,00:02:40.670
"call it A, times
vector u itself.",00:02:40.670,00:02:46.710
So I want to put a matrix here.,00:02:46.710,00:02:49.090
"And I want to create this
matrix by incorporating",00:02:52.720,00:02:56.660
this differential equation.,00:02:56.660,00:02:59.170
"If you move everything
except y triple prime",00:02:59.170,00:03:02.590
"to the right-hand
side of the equation,",00:03:02.590,00:03:05.060
"you can read y triple prime
is equal to negative 2 times",00:03:05.060,00:03:10.290
"y double prime-- so y
triple prime is negative",00:03:10.290,00:03:14.240
"2 times y double prime--
plus y prime-- that's",00:03:14.240,00:03:19.960
plus 1 times y prime-- plus 2y.,00:03:19.960,00:03:24.550
"That's 2y, right?",00:03:24.550,00:03:28.440
That gives you the first row.,00:03:28.440,00:03:30.770
"Then look at the
second coordinate,",00:03:30.770,00:03:33.270
this y double prime.,00:03:33.270,00:03:34.970
y double prime is simply itself.,00:03:34.970,00:03:37.470
"So you read y double prime is
equal to 1 y double prime, then",00:03:37.470,00:03:43.260
"0, 0.",00:03:43.260,00:03:45.650
That's the second row.,00:03:45.650,00:03:46.820
"Well, same thing
happens to the last row.",00:03:46.820,00:03:49.850
y prime is again itself.,00:03:49.850,00:03:52.390
"So that's 0, 1, and 0.",00:03:52.390,00:03:58.660
"That is our matrix A. Did
you get the right answer?",00:03:58.660,00:04:03.680
"So we have transformed
this equation,",00:04:03.680,00:04:07.160
"this third-order ordinary
differential equation of y",00:04:07.160,00:04:11.770
"into a first-order
differential equation of u(t).",00:04:11.770,00:04:16.540
"Although u(t) is a
vector, but if we",00:04:16.540,00:04:19.480
"can solve this
equation for u, we",00:04:19.480,00:04:22.000
"have all the information
we need for y.",00:04:22.000,00:04:25.380
"So let's plan on
solving this equation.",00:04:25.380,00:04:30.490
"In order to solve
this equation, we",00:04:30.490,00:04:32.855
"will need the eigenvalues and
eigenvectors of this matrix A.",00:04:32.855,00:04:38.240
"Again, this is a good
practice for you.",00:04:38.240,00:04:40.930
"Why don't you pause
the video again,",00:04:40.930,00:04:43.220
"and try to complete this
problem on your own.",00:04:43.220,00:04:46.330
